trace_id,seed,pattern_label,baseline_integrated_lufs,constrained_integrated_lufs,delta_integrated_lufs,baseline_lra_lu,constrained_lra_lu,delta_lra_lu,baseline_onset_density_eps,constrained_onset_density_eps,delta_onset_density_eps,tempo_clamped,gain_clamped,accent_clamped,tempo_delta,gain_delta,accent_delta
batch_exploratory_0014,0,exploratory,-13.494757283911982,-13.469005576301734,0.025751707610247365,3.3393123556978868,2.7024767272454078,-0.636835628452479,1.4,1.3166666666666667,-0.08333333333333326,1,0,1,-5,0.0,-0.07793819084140285
batch_exploratory_0015,0,exploratory,-13.79122861510263,-13.901254624858655,-0.11002600975602483,3.422483885796286,2.7024767251699338,-0.7200071606263521,1.3333333333333333,1.3166666666666667,-0.016666666666666607,1,0,1,-3,0.0,-0.142667844522954
batch_exploratory_0016,0,exploratory,-13.105360303623327,-12.96322049296965,0.14213981065367598,3.8163148712524553,2.702476718938266,-1.1138381523141891,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09351432880845356
batch_exploratory_0017,0,exploratory,-13.788497880847823,-13.877379859951246,-0.08888197910342299,3.107558774111828,2.795856789366953,-0.3117019847448752,1.3,1.3,0.0,0,0,1,0,0.0,-0.08245687841817906
batch_exploratory_0018,0,exploratory,-11.82945461785119,-11.660423748604751,0.1690308692464395,3.5396005959744734,2.7024767320446994,-0.837123863929774,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.05552080075074706
batch_exploratory_0019,0,exploratory,-11.148744958905702,-11.04586963257374,0.1028753263319615,4.11619140409246,2.7024767268246936,-1.413714677267766,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.1319562990782115
batch_exploratory_0020,0,exploratory,-17.98037150674627,-18.200455124004865,-0.22008361725859515,2.7169075039468282,2.0594719655368117,-0.6574355384100166,1.0833333333333333,1.2166666666666666,0.1333333333333333,1,0,1,14,0.0,-0.1831735889244015
batch_exploratory_0021,0,exploratory,-12.302034055466633,-12.173390063870132,0.1286439915965012,3.8501523893749514,2.7024767306331263,-1.147675658741825,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.07934002869438861
batch_exploratory_0022,0,exploratory,-13.61139188618606,-13.552418559464485,0.05897332672157596,3.1026326117345135,2.702476728332151,-0.40015588340236263,1.4,1.3166666666666667,-0.08333333333333326,1,0,1,-5,0.0,-0.03578685933615455
batch_exploratory_0023,0,exploratory,-13.173502904391453,-13.09674524459818,0.07675765979327309,4.073913319911924,2.7024767253641055,-1.3714365945478182,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.1441133365901569
batch_exploratory_0024,0,exploratory,-18.727664230985955,-18.86953456461143,-0.14187033362547652,2.8162771578481447,2.0594719709850047,-0.75680518686314,1.0333333333333334,1.2166666666666666,0.18333333333333313,1,0,1,20,0.0,-0.13456221198156215
batch_exploratory_0025,0,exploratory,-13.653734656945492,-13.808021463656695,-0.15428680671120354,3.485752805094899,2.798862661137136,-0.686890143957763,1.3166666666666667,1.3166666666666667,0.0,0,0,1,0,0.0,-0.15208961654461395
batch_exploratory_0026,0,exploratory,-17.804111297622658,-17.825457954700017,-0.021346657077359055,1.9898121772062396,2.009044529311229,0.019232352104989303,1.15,1.2166666666666666,0.06666666666666665,1,0,0,8,0.0,0.0
batch_exploratory_0027,0,exploratory,-11.485074497716809,-11.312265738758233,0.17280875895857584,3.8577585862170505,2.7024767290581906,-1.15528185715886,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09545004945600177
batch_exploratory_0028,0,exploratory,-17.87430601792226,-18.152930157582357,-0.2786241396600957,2.7897446060261153,2.0594719798396497,-0.7302726261864656,1.1,1.2166666666666666,0.11666666666666647,1,0,1,13,0.0,-0.20673593694016068
batch_exploratory_0029,0,exploratory,-12.455280274200064,-12.370213742723779,0.08506653147628462,4.197722013088491,2.702476732187142,-1.495245280901349,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.15788720297740688
batch_exploratory_0030,0,exploratory,-18.81079886788858,-18.845579207523578,-0.034780339634998825,2.258797526753341,2.0045049820620164,-0.25429254469132445,1.0333333333333334,1.2166666666666666,0.18333333333333313,1,0,0,20,0.0,0.0
batch_exploratory_0031,0,exploratory,-13.57873351609544,-13.610121806518764,-0.03138829042332425,3.1086637573978138,2.7024767232607303,-0.40618703413708346,1.3333333333333333,1.3166666666666667,-0.016666666666666607,1,0,1,-3,0.0,-0.0716189207194593
batch_exploratory_0032,0,exploratory,-12.415387727318139,-12.332472175014388,0.08291555230375103,3.9733435463387163,2.7024767215643077,-1.2708668247744086,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.12124645892348118
batch_exploratory_0033,0,exploratory,-17.94468918638273,-18.072060117993846,-0.127370931611118,2.5255001412427696,2.059471963444963,-0.46602817779780636,1.1,1.2166666666666666,0.11666666666666647,1,0,1,13,0.0,-0.10660394106160687
batch_exploratory_0034,0,exploratory,-11.541902209431017,-11.4220289279997,0.11987328143131748,3.4430113626072956,2.702476735705572,-0.7405346269017237,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.03389013813044428
batch_exploratory_0035,0,exploratory,-13.509521528762194,-13.407748987184847,0.10177254157734694,4.039286055477817,2.702476730634878,-1.336809324842939,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.1452074391988717
batch_exploratory_0036,0,exploratory,-14.142813740049775,-14.204777438033902,-0.06196369798412782,3.088520914654165,2.8537264629958816,-0.23479445165828317,1.2166666666666666,1.2166666666666666,0.0,0,0,1,0,0.0,-0.054975922953461986
batch_exploratory_0037,0,exploratory,-12.244241655974202,-12.113451688710969,0.1307899672632331,3.8108772923910355,2.7024767348584113,-1.1084005575326241,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.07685614849186517
batch_exploratory_0038,0,exploratory,-11.617900599278506,-11.513937288920435,0.10396331035807194,4.1669772438686525,2.702476729285431,-1.4645005145832215,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.13877952755906942
batch_exploratory_0039,0,exploratory,-13.872481891573646,-14.004442591572344,-0.13196069999869842,3.4604436672662917,2.7024767189266345,-0.7579669483396572,1.3166666666666667,1.3166666666666667,0.0,0,0,1,0,0.0,-0.14159965224949733
batch_exploratory_0040,0,exploratory,-11.598364195452037,-11.509943033834086,0.08842116161795133,4.138238420433108,2.702476730183381,-1.435761690249727,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.15288461538459475
batch_exploratory_0041,0,exploratory,-13.461843703811676,-13.35770920355286,0.10413450025881588,3.3677766206004414,2.7024767328564607,-0.6652998877439806,1.4166666666666667,1.3166666666666667,-0.10000000000000009,1,0,1,-8,0.0,-0.06520742608301422
batch_exploratory_0042,0,exploratory,-12.080483024508066,-11.951647512882861,0.1288355116252049,3.817639484716649,2.702476720655527,-1.1151627640611217,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.08357857563271365
batch_exploratory_0043,0,exploratory,-13.171897649466684,-13.087063698706373,0.08483395076031108,4.073913319911924,2.7024767297194465,-1.3714365901924772,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.14193466700429358
batch_exploratory_0044,0,exploratory,-13.052329056961401,-12.901480245252838,0.15084881170856335,3.519662932151496,2.702476723552886,-0.8171862085986099,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.04559155990957986
batch_exploratory_0045,0,exploratory,-13.84030446316174,-13.891969929251195,-0.05166546608945488,2.89128093322873,2.7958567940942842,-0.0954241391344457,1.3,1.3,0.0,0,0,1,0,0.0,-0.06195060694850785
batch_exploratory_0046,0,exploratory,-11.478986682011254,-11.423784065786707,0.055202616224546475,4.091180585907839,2.7024767254241393,-1.3887038604836999,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.13570247933880175
batch_exploratory_0047,0,exploratory,-14.007208981240124,-14.096891228253424,-0.0896822470133003,3.2540812963550145,2.7864680499589234,-0.46761324639609114,1.2833333333333334,1.2833333333333334,0.0,0,0,1,0,0.0,-0.08603796693203336
batch_exploratory_0048,0,exploratory,-11.78295490683062,-11.679197761270016,0.10375714556060345,3.9322254627362145,2.702476719771669,-1.2297487429645457,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.11307149432342745
batch_exploratory_0049,0,exploratory,-18.05584874884632,-18.122214250295304,-0.06636550144898479,2.1199650350266133,2.0594719752446835,-0.06049305978192976,1.1,1.2166666666666666,0.11666666666666647,1,0,1,12,0.0,-0.03490464195752174
batch_exploratory_0050,0,exploratory,-13.67961332065971,-13.730611545987282,-0.05099822532757159,3.045959148817449,2.7024767302773753,-0.34348241854007355,1.3166666666666667,1.3166666666666667,0.0,0,0,1,0,0.0,-0.03796236210252779
batch_exploratory_0051,0,exploratory,-13.43876153446229,-13.25103499937561,0.18772653508668036,3.2483078108519656,2.702476720254122,-0.5458310905978436,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.010036275695282426
batch_exploratory_0052,0,exploratory,-17.752724573192005,-17.819493733858405,-0.06676916066640004,2.248547262998759,2.0594719745560006,-0.18907528844275845,1.1,1.2166666666666666,0.11666666666666647,1,0,1,11,0.0,-0.029797703663212327
batch_exploratory_0053,0,exploratory,-13.776123920204041,-13.890153924672562,-0.11403000446852118,3.3469493993298496,2.800085753711498,-0.5468636456183518,1.3,1.3,0.0,0,0,1,0,0.0,-0.11898813241719497
batch_exploratory_0054,0,exploratory,-13.167298584150673,-13.054979564896447,0.11231901925422605,3.847740900359952,2.7024767242908325,-1.1452641760691193,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09409594095942841
batch_exploratory_0055,0,exploratory,-13.582953773416225,-13.554503726328257,0.0284500470879685,3.6582629242867135,2.702476733946547,-0.9557861903401665,1.4166666666666667,1.3166666666666667,-0.10000000000000009,1,0,1,-7,0.0,-0.10794157918757674
batch_exploratory_0056,0,exploratory,-17.87322652438895,-18.03910129164796,-0.16587476725900885,2.666139286792088,2.059471975183939,-0.6066673116081489,1.0833333333333333,1.2166666666666666,0.1333333333333333,1,0,1,14,0.0,-0.11640211640212683
batch_exploratory_0057,0,exploratory,-12.173686270594104,-12.086891674012238,0.08679459658186595,4.092644171587331,2.702476723860814,-1.3901674477265171,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.1513569937369592
batch_exploratory_0058,0,exploratory,-13.786166226080125,-13.652791267511223,0.13337495856890236,3.841440877688969,2.7024767232914577,-1.1389641543975113,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.08449720670391203
batch_exploratory_0059,0,exploratory,-18.000636475144557,-18.30332733385948,-0.30269085871492507,2.6247659817010103,2.0594719797817724,-0.5652940019192378,1.05,1.2166666666666666,0.16666666666666652,1,0,1,17,0.0,-0.1703881827550603
batch_exploratory_0060,0,exploratory,-12.907587040105183,-12.778879984365254,0.12870705573992858,3.818863709493842,2.7024767260813167,-1.116386983412525,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09823103725543181
batch_exploratory_0061,0,exploratory,-11.490941645509773,-11.35538138909955,0.13556025641022273,3.8577585862170505,2.7024767255556448,-1.1552818606614057,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09215817694366768
batch_exploratory_0062,0,exploratory,-12.104289284809289,-12.017841286408183,0.08644799840110551,4.119321830772348,2.7024767281578193,-1.4168451026145288,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.1384839650145493
batch_exploratory_0063,0,exploratory,-13.907402750678797,-14.0042048117884,-0.09680206110960299,3.161028420912274,2.800085748268863,-0.36094267264341084,1.3,1.3,0.0,0,0,1,0,0.0,-0.08665835411471756
batch_exploratory_0064,0,exploratory,-12.915527034545113,-12.764523594380675,0.15100344016443756,3.605726153448103,2.702476732091391,-0.9032494213567119,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.05947812739830227
batch_exploratory_0065,0,exploratory,-11.237546850515956,-11.138696323969896,0.09885052654606064,3.9870722259578812,2.702476725932639,-1.284595500025242,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.11228740020823968
batch_exploratory_0066,0,exploratory,-17.48353079040729,-17.570104508880473,-0.08657371847318274,2.44978113320634,2.05947196419271,-0.39030916901363,1.2,1.2166666666666666,0.016666666666666607,1,0,1,4,0.0,-0.08290005777004927
batch_exploratory_0067,0,exploratory,-12.271558329409844,-12.212117573283352,0.05944075612649158,4.294120812075647,2.7024767322187113,-1.5916440798569358,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.17447916666667584
batch_exploratory_0068,0,exploratory,-13.324864898854566,-13.347471287116978,-0.022606388262412125,4.743520434249488,2.702476729975908,-2.04104370427358,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.2651349380014433
batch_exploratory_0069,0,exploratory,-13.424713036676057,-13.338672441256218,0.08604059541983844,3.6071710274668085,2.7024767319865095,-0.904694295480299,1.4166666666666667,1.3166666666666667,-0.10000000000000009,1,0,1,-9,0.0,-0.09067717996290048
batch_exploratory_0070,0,exploratory,-11.124916070817342,-10.973431173175953,0.15148489764138873,3.6184188670078328,2.702476728990087,-0.9159421380177459,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.05718782791188104
batch_exploratory_0071,0,exploratory,-17.85512173227626,-17.955520394287724,-0.10039866201146452,2.474472602317533,2.0594719713578407,-0.41500063095969253,1.1,1.2166666666666666,0.11666666666666647,1,0,1,11,0.0,-0.060014526965672554
batch_exploratory_0072,0,exploratory,-17.725569614066334,-17.86665428513515,-0.1410846710688176,2.2906943941002247,2.0594719625344027,-0.231222431565822,1.1833333333333333,1.2166666666666666,0.033333333333333215,1,0,1,7,0.0,-0.11542824730572487
batch_exploratory_0073,0,exploratory,-12.455469421855334,-12.34302760437085,0.11244181748448412,3.776017716892733,2.7024767272588353,-1.0735409896338979,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.0805626598465563
batch_exploratory_0074,0,exploratory,-13.528897733713766,-13.418569976473524,0.11032775724024191,3.5292023835430566,2.702476730098745,-0.8267256534443117,1.4166666666666667,1.3166666666666667,-0.10000000000000009,1,0,1,-9,0.0,-0.06737918215612526
batch_exploratory_0075,0,exploratory,-13.922282923725303,-14.080910592429927,-0.1586276687046233,3.496333845069117,2.7864680518390195,-0.7098657932300974,1.2833333333333334,1.2833333333333334,0.0,0,0,1,0,0.0,-0.1622744780052292
batch_exploratory_0076,0,exploratory,-11.975884328503659,-11.888470264929317,0.08741406357434123,3.990900251319241,2.7024767310138724,-1.2884235203053684,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.11038566656546955
batch_exploratory_0077,0,exploratory,-12.343227092937376,-12.284742544323674,0.058484548613702,4.260533315054028,2.702476723142537,-1.558056591911491,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.1817396313363957
batch_exploratory_0078,0,exploratory,-12.255031228932081,-12.143848693085918,0.11118253584616333,3.9305832919596906,2.7024767337036444,-1.2281065582560462,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.10989982321746972
batch_exploratory_0079,0,exploratory,-11.832709908466684,-11.731357484936044,0.10135242353064022,3.769408053832894,2.702476722128793,-1.066931331704101,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.08015748031497982
batch_exploratory_0080,0,exploratory,-13.739149616527481,-13.846672997276983,-0.10752338074950174,3.34920699066555,2.8534464637431487,-0.49576052692240147,1.2833333333333334,1.2833333333333334,0.0,0,0,1,0,0.0,-0.09503105590055361
batch_exploratory_0081,0,exploratory,-12.251120318081487,-12.089642266897583,0.16147805118390401,3.5938787262233785,2.7024767284049265,-0.891401997818452,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.053030303030298875
batch_exploratory_0082,0,exploratory,-12.474407719336803,-12.370749213689395,0.10365850564740775,3.874773175539943,2.702476727442992,-1.1722964480969509,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09815950920245231
batch_exploratory_0083,0,exploratory,-12.743457671343993,-12.617646107438008,0.12581156390598558,3.812428724417579,2.7024767327071313,-1.1099519917104477,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09141236834998923
batch_exploratory_0084,0,exploratory,-12.559307728168989,-12.463122331327025,0.09618539684196392,4.160480098364639,2.702476724217325,-1.4580033741473137,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.13885746606339644
batch_exploratory_0085,0,exploratory,-14.020939933458992,-14.058266591022385,-0.037326657563392374,3.203570276929696,2.8537264622630136,-0.34984381466668246,1.2166666666666666,1.2166666666666666,0.0,0,0,1,0,0.0,-0.06626506024095624
batch_exploratory_0086,0,exploratory,-12.096088096522845,-11.989253282535012,0.10683481398783279,3.8051946594346155,2.702476717991466,-1.1027179414431494,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.09836314034556748
batch_exploratory_0087,0,exploratory,-13.873837165236429,-13.914961264933034,-0.04112409969660469,3.081000343980403,2.7988626442146955,-0.28213769976570724,1.3166666666666667,1.3166666666666667,0.0,0,0,1,0,0.0,-0.06233877901978191
batch_exploratory_0088,0,exploratory,-13.548403506320655,-13.595985673393608,-0.04758216707295304,3.7210866032836467,2.702476725112211,-1.0186098781714357,1.4,1.3166666666666667,-0.08333333333333326,1,0,1,-5,0.0,-0.16315080789944836
batch_exploratory_0089,0,exploratory,-11.315028260415513,-11.157346016324377,0.15768224409113607,3.5569323957996293,2.702476729214082,-0.8544556665855474,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.06352459016396861
batch_exploratory_0090,0,exploratory,-13.429316025729412,-13.326535676874457,0.1027803488549548,3.8955854401895316,2.7024767282110833,-1.1931087119784483,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.10972122944961982
batch_exploratory_0091,0,exploratory,-17.591591115820844,-17.78432925580687,-0.19273813998602662,2.5662751972829483,2.059471967404857,-0.5068032298780913,1.1833333333333333,1.2166666666666666,0.033333333333333215,1,0,1,5,0.0,-0.1584945412756572
batch_exploratory_0092,0,exploratory,-13.033826655396348,-12.921642132552002,0.11218452284434655,4.023190714005793,2.7024767259614535,-1.3207139880443393,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.12829194883372708
batch_exploratory_0093,0,exploratory,-13.73191101765749,-13.860763814401965,-0.12885279674447503,3.420102517749932,2.772141830304893,-0.647960687445039,1.3,1.3,0.0,0,0,1,0,0.0,-0.12428480610297599
batch_exploratory_0094,0,exploratory,-18.800342410486024,-18.901903924747778,-0.10156151426175342,2.355892783327686,2.059471967171838,-0.29642081615584814,1.0333333333333334,1.2166666666666666,0.18333333333333313,1,0,1,20,0.0,-0.045091661738621225
batch_exploratory_0095,0,exploratory,-13.169096422702719,-13.01731495003143,0.1517814726712885,3.6315208445095415,2.7024767309741247,-0.9290441135354168,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.05853840417601208
batch_exploratory_0096,0,exploratory,-12.686258973150501,-12.591747871235924,0.09451110191457701,3.9403489251657007,2.702476734790988,-1.2378721903747127,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.11561398753052887
batch_exploratory_0097,0,exploratory,-18.279551638628558,-18.41410031736222,-0.13454867873366183,2.5102922432047095,2.0594719591537256,-0.45082028405098384,1.0333333333333334,1.2166666666666666,0.18333333333333313,1,0,1,20,0.0,-0.05932203389826518
batch_exploratory_0098,0,exploratory,-11.924993118713827,-11.83068191449965,0.09431120421417738,4.173782451431157,2.7024767291219263,-1.4713057223092303,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.14490298737296647
batch_exploratory_0099,0,exploratory,-13.925586154715774,-13.966712562319449,-0.041126407603675474,2.9317645233373266,2.7741016448628937,-0.15766287847443294,1.3166666666666667,1.3166666666666667,0.0,0,0,1,0,0.0,-0.03468516542155087
batch_exploratory_0100,0,exploratory,-18.735565524018323,-18.95241387824398,-0.2168483542256574,2.9178622986116594,2.0594719663492924,-0.8583903322623669,1.0333333333333334,1.2166666666666666,0.18333333333333313,1,0,1,20,0.0,-0.17986557568675576
batch_exploratory_0101,0,exploratory,-18.01279978940646,-18.12366854020588,-0.11086875079941905,2.1502082244312106,2.059471967095,-0.09073625733621071,1.0833333333333333,1.2166666666666666,0.1333333333333333,1,0,1,16,0.0,-0.050587016574571875
batch_exploratory_0102,0,exploratory,-11.789683384996732,-11.705638397081827,0.08404498791490411,3.9406199907726,2.702476729802415,-1.238143260970185,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.12026515151515127
batch_exploratory_0103,0,exploratory,-14.140824172848196,-14.159895368085573,-0.01907119523737677,2.908274751079402,2.853726456614151,-0.05454829446525089,1.2166666666666666,1.2166666666666666,0.0,0,0,1,0,0.0,-0.019879518072286495
batch_exploratory_0104,0,exploratory,-18.32091604165791,-18.351777525176846,-0.030861483518936694,2.3560689439236953,2.059471973608744,-0.29659697031495114,1.15,1.2166666666666666,0.06666666666666665,1,0,1,10,0.0,-0.043650064326436144
batch_exploratory_0105,0,exploratory,-17.89618741865578,-18.09414773685199,-0.19796031819620907,2.6951721632328756,2.0594719684913194,-0.6357001947415561,1.0833333333333333,1.2166666666666666,0.1333333333333333,1,0,1,14,0.0,-0.15282215122471643
batch_exploratory_0106,0,exploratory,-17.529196971049494,-17.774849822939125,-0.2456528518896306,2.76360586835186,2.0594719694659673,-0.7041338988858925,1.15,1.2166666666666666,0.06666666666666665,1,0,1,8,0.0,-0.21003925967468373
batch_exploratory_0107,0,exploratory,-13.353787022137215,-13.234926286594044,0.118860735543171,3.8590743773715985,2.7024767270998034,-1.1565976502717952,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.08520345252777783
batch_exploratory_0108,0,exploratory,-12.765170153044116,-12.585994863074996,0.1791752899691197,3.3427115546816353,2.702476731950126,-0.6402348227315091,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.01211543697249795
batch_exploratory_0109,0,exploratory,-18.175461103575824,-18.393507447824987,-0.21804634424916358,2.9665357038876614,2.0594719776348853,-0.9070637262527761,1.0333333333333334,1.2166666666666666,0.18333333333333313,1,0,1,20,0.0,-0.15555927662423463
batch_exploratory_0110,0,exploratory,-13.58060086613165,-13.822161789555425,-0.24156092342377455,3.672338478518318,2.7988626523014517,-0.8734758262168665,1.3166666666666667,1.3166666666666667,0.0,0,0,1,0,0.0,-0.21961206896551622
batch_exploratory_0111,0,exploratory,-13.564468363392093,-13.626652227825717,-0.062183864433624336,3.1505004323588057,2.7988626507441072,-0.3516377816146985,1.3166666666666667,1.3166666666666667,0.0,0,0,1,0,0.0,-0.07010353753236043
batch_exploratory_0112,0,exploratory,-18.66183267902621,-18.78949353291583,-0.12766085388961912,2.15022449395353,2.059471964978087,-0.09075252897544317,1.0333333333333334,1.2166666666666666,0.18333333333333313,1,0,1,20,0.0,-0.02131000448631193
batch_exploratory_0113,0,exploratory,-11.458025252785363,-11.288393283584512,0.16963196920085188,3.587268706098495,2.7024767328292665,-0.8847919732692286,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.036937541974454535
batch_exploratory_0114,0,exploratory,-18.027060323640388,-18.177546555860257,-0.150486232219869,2.348610568083707,2.059471963837499,-0.2891386042462081,1.1,1.2166666666666666,0.11666666666666647,1,0,1,12,0.0,-0.07405405405406096
batch_exploratory_0115,0,exploratory,-12.69565530963724,-12.670173016578675,0.025482293058566086,4.437456665483122,2.7024767268822956,-1.7349799386008264,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.20925228617537173
batch_exploratory_0116,0,exploratory,-18.09229772115319,-18.181792396919455,-0.08949467576626446,2.0573727093191003,2.059471962365105,0.0020992530460048897,1.1,1.2166666666666666,0.11666666666666647,1,0,1,13,0.0,-0.020974049057943867
batch_exploratory_0117,0,exploratory,-12.142768459967348,-11.97628846505322,0.16647999491412868,3.4353897431862386,2.7024767297646317,-0.7329130134216069,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.04000000000000303
batch_exploratory_0118,0,exploratory,-11.569773802068054,-11.492905777183632,0.07686802488442268,4.191970856668451,2.7024767168452613,-1.48949413982319,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.16612324747309826
batch_exploratory_0119,0,exploratory,-11.669022065642391,-11.509200929468234,0.15982113617415727,3.799444210789021,2.7024767280789224,-1.0969674827100988,1.45,1.3166666666666667,-0.1333333333333333,1,0,1,-10,0.0,-0.06985413290111064
batch_highdensity_0000,0,sequential,-10.548148289254824,-10.449430768204278,0.09871752105054554,3.039414303520532,3.161026287357032,0.12161198383649996,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.5218251811136243,-0.0777262180974998
batch_highdensity_0001,0,sequential,-10.62627887188979,-10.449430768204278,0.1768481036855114,3.263139134465572,3.161026287357032,-0.10211284710853974,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.2400155332757974,-0.11298535964353595
batch_highdensity_0002,0,sequential,-10.637956785156621,-10.449430768204278,0.18852601695234306,3.769854005558864,3.161026287357032,-0.608827718201832,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-1.499994597203881,-0.13654518222667078
batch_highdensity_0003,0,sequential,-10.590481000879123,-10.449430768204278,0.14105023267484462,3.1908286467864713,3.161026287357032,-0.029802359429439207,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.5218251811136243,-0.11494661921709248
batch_highdensity_0004,0,sequential,-10.580799766162597,-10.449430768204278,0.1313689979583188,3.141115612783304,3.161026287357032,0.01991067457372786,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.5218251811136243,-0.10201342281885895
batch_highdensity_0005,0,sequential,-10.588002902530723,-10.449430768204278,0.138572134326445,3.1400199492392744,3.161026287357032,0.02100633811775765,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.5218251811136243,-0.09429824561414946
batch_highdensity_0006,0,sequential,-10.546828369007592,-10.449430768204278,0.09739760080331372,3.0394143035198518,3.161026287357032,0.1216119838371803,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.5218251811136243,-0.08604651162803834
batch_highdensity_0007,0,sequential,-10.425442297486695,-10.449430768204278,-0.023988470717583255,2.7481686436692083,3.161026287357032,0.41285764368782374,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.167765108409575,-0.005025125628173699
batch_highdensity_0008,0,sequential,-10.431871277220345,-10.449430768204278,-0.017559490983932946,3.0812931262904772,3.161026287357032,0.07973316106655481,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-2.477803144758266,-0.04044750430288202
batch_highdensity_0009,0,sequential,-10.635655051628616,-10.449430768204278,0.1862242834243375,3.3060101419512264,3.161026287357032,-0.14498385459419438,1.1833333333333333,1.0833333333333333,-0.10000000000000009,1,1,1,-10,-3.5218251811136243,-0.16122448979590664
